4.300000  |  24.680545  |   25.321016  |  -3.268586   3.268586   -3.365752   -3.268586   -1.682771   0.000000   -3.268586   -6.634339   
4.400000  |  23.611060  |   26.390525  |  -3.268988   3.268988   -3.180549   -3.268988   -2.010206   0.000000   -3.268988   -6.449537   
4.500000  |  22.547319  |   27.454287  |  -3.251064   3.251064   -2.981877   -3.251064   -2.318435   0.000000   -3.251064   -6.232941   
4.600000  |  21.501023  |   28.500603  |  -3.215347   3.215347   -2.771189   -3.215347   -2.606185   0.000000   -3.215347   -5.986536   
4.700000  |  20.483212  |   29.518431  |  -3.162457   3.162457   -2.549970   -3.162457   -2.872326   0.000000   -3.162457   -5.712427   
4.800000  |  19.504049  |   30.497610  |  -3.093101   3.093101   -2.319725   -3.093101   -3.115882   0.000000   -3.093101   -5.412826   
4.900000  |  18.572623  |   31.429050  |  -3.008058   3.008058   -2.081975   -3.008058   -3.336026   0.000000   -3.008058   -5.090034   
5.000000  |  17.696795  |   32.304891  |  -2.908182   2.908182   -1.838244   -2.908182   -3.532083   0.000000   -2.908182   -4.746426   
5.100000  |  16.883076  |   33.118620  |  -2.794389   2.794389   -1.590051   -2.794389   -3.703531   0.000000   -2.794389   -4.384440   
5.200000  |  16.136539  |   33.865167  |  -2.667650   2.667650   -1.338904   -2.667650   -3.850000   0.000000   -2.667650   -4.006554   
5.300000  |  15.460767  |   34.540948  |  -2.528990   2.528990   -1.086291   -2.528990   -3.971268   0.000000   -2.528990   -3.615281   
5.400000  |  14.857841  |   35.143882  |  -2.379474   2.379474   -0.833670   -2.379474   -4.067263   0.000000   -2.379474   -3.213145   
5.500000  |  14.328358  |   35.673372  |  -2.220204   2.220204   -0.582466   -2.220204   -4.138054   0.000000   -2.220204   -2.802670   
5.600000  |  13.871483  |   36.130253  |  -2.052309   2.052309   -0.334058   -2.052309   -4.183854   0.000000   -2.052309   -2.386367   
5.700000  |  13.485032  |   36.516710  |  -1.876942   1.876942   -0.089779   -1.876942   -4.205008   0.000000   -1.876942   -1.966721   
5.800000  |  13.165575  |   36.836173  |  -1.695268   1.695268   0.149097   -1.695268   -4.201995   0.000000   -1.695268   -1.546172   
5.900000  |  12.908571  |   37.093182  |  -1.508462   1.508462   0.381354   -1.508462   -4.175414   0.000000   -1.508462   -1.127107   
6.000000  |  12.708514  |   37.293244  |  -1.317697   1.317697   0.605847   -1.317697   -4.125987   0.000000   -1.317697   -0.711850   
6.100000  |  12.559098  |   37.442666  |  -1.124141   1.124141   0.821498   -1.124141   -4.054544   0.000000   -1.124141   -0.302643   
6.200000  |  12.453389  |   37.548381  |  -0.928952   0.928952   1.027309   -0.928952   -3.962020   0.000000   -0.928952   0.098357   
6.300000  |  12.384003  |   37.617774  |  -0.733265   0.733265   1.222358   -0.733265   -3.849445   0.000000   -0.733265   0.489093   
6.400000  |  12.343289  |   37.658494  |  -0.538193   0.538193   1.405809   -0.538193   -3.717939   0.000000   -0.538193   0.867616   
6.500000  |  12.323509  |   37.678282  |  -0.344819   0.344819   1.576910   -0.344819   -3.568699   0.000000   -0.344819   1.232091   
6.600000  |  12.317002  |   37.684796  |  -0.154189   0.154189   1.734998   -0.154189   -3.402994   0.000000   -0.154189   1.580808   
6.700000  |  12.316355  |   37.685452  |  0.032691   -0.032691   1.879496   0.032691   -3.222155   0.000000   0.032691   1.912187   
6.800000  |  12.314545  |   37.687272  |  0.214861   -0.214861   2.009922   0.214861   -3.027567   0.000000   0.214861   2.224783   
6.900000  |  12.305075  |   37.696751  |  0.391410   -0.391410   2.125882   0.391410   -2.820656   0.000000   0.391410   2.517292   
7.000000  |  12.282089  |   37.719747  |  0.561480   -0.561480   2.227074   0.561480   -2.602885   0.000000   0.561480   2.788554   
7.100000  |  12.240468  |   37.761379  |  0.724273   -0.724273   2.313286   0.724273   -2.375742   0.000000   0.724273   3.037559   
7.200000  |  12.175902  |   37.825956  |  0.879048   -0.879048   2.384395   0.879048   -2.140733   0.000000   0.879048   3.263443   
7.300000  |  12.084945  |   37.916925  |  1.025129   -1.025129   2.440367   1.025129   -1.899369   0.000000   1.025129   3.465496   
7.400000  |  11.965048  |   38.036833  |  1.161905   -1.161905   2.481253   1.161905   -1.653163   0.000000   1.161905   3.643158   
7.500000  |  11.814567  |   38.187327  |  1.288831   -1.288831   2.507189   1.288831   -1.403618   0.000000   1.288831   3.796020   
7.600000  |  11.632753  |   38.369153  |  1.405432   -1.405432   2.518390   1.405432   -1.152217   0.000000   1.405432   3.923822   
7.700000  |  11.419723  |   38.582195  |  1.511301   -1.511301   2.515151   1.511301   -0.900421   0.000000   1.511301   4.026452   
7.800000  |  11.176413  |   38.825516  |  1.606104   -1.606104   2.497840   1.606104   -0.649656   0.000000   1.606104   4.103943   
7.900000  |  10.904515  |   39.097426  |  1.689574   -1.689574   2.466893   1.689574   -0.401307   0.000000   1.689574   4.156467   
8.000000  |  10.606399  |   39.395554  |  1.761516   -1.761516   2.422816   1.761516   -0.156714   0.000000   1.761516   4.184332   
8.100000  |  10.285026  |   39.716938  |  1.821806   -1.821806   2.366174   1.821806   0.082838   0.000000   1.821806   4.187980   
8.200000  |  9.943850  |   40.058125  |  1.870385   -1.870385   2.297591   1.870385   0.316124   0.000000   1.870385   4.167976   
8.300000  |  9.586715  |   40.415270  |  1.907264   -1.907264   2.217742   1.907264   0.541982   0.000000   1.907264   4.125005   
8.400000  |  9.217751  |   40.784244  |  1.932519   -1.932519   2.127347   1.932519   0.759322   0.000000   1.932519   4.059866   
8.500000  |  8.841261  |   41.160742  |  1.946289   -1.946289   2.027172   1.946289   0.967127   0.000000   1.946289   3.973461   
8.600000  |  8.461619  |   41.540393  |  1.948774   -1.948774   1.918017   1.948774   1.164459   0.000000   1.948774   3.866792   
8.700000  |  8.083164  |   41.918856  |  1.940235   -1.940235   1.800713   1.940235   1.350461   0.000000   1.940235   3.740949   
8.800000  |  7.710103  |   42.291924  |  1.920986   -1.920986   1.676118   1.920986   1.524361   0.000000   1.920986   3.597105   
8.900000  |  7.346423  |   42.655610  |  1.891395   -1.891395   1.545110   1.891395   1.685474   0.000000   1.891395   3.436504   
9.000000  |  6.995811  |   43.006228  |  1.851878   -1.851878   1.408580   1.851878   1.833202   0.000000   1.851878   3.260458   
9.100000  |  6.661581  |   43.340463  |  1.802899   -1.802899   1.267430   1.802899   1.967039   0.000000   1.802899   3.070329   
9.200000  |  6.346617  |   43.655431  |  1.744961   -1.744961   1.122567   1.744961   2.086567   0.000000   1.744961   2.867528   
9.300000  |  6.053332  |   43.948721  |  1.678608   -1.678608   0.974896   1.678608   2.191461   0.000000   1.678608   2.653504   
9.400000  |  5.783627  |   44.218429  |  1.604418   -1.604418   0.825315   1.604418   2.281486   0.000000   1.604418   2.429733   
9.500000  |  5.538877  |   44.463183  |  1.522996   -1.522996   0.674712   1.522996   2.356493   0.000000   1.522996   2.197709   
9.600000  |  5.319920  |   44.682142  |  1.434977   -1.434977   0.523960   1.434977   2.416426   0.000000   1.434977   1.958937   
9.700000  |  5.127066  |   44.874999  |  1.341016   -1.341016   0.373910   1.341016   2.461312   0.000000   1.341016   1.714926   
9.800000  |  4.960108  |   45.041959  |  1.241784   -1.241784   0.225389   1.241784   2.491262   0.000000   1.241784   1.467173   
9.900000  |  4.818356  |   45.183713  |  1.137968   -1.137968   0.079197   1.137968   2.506470   0.000000   1.137968   1.217165   
10.000000  |  4.700667  |   45.301404  |  1.030263   -1.030263   -0.063901   1.030263   2.507208   0.000000   1.030263   0.966362   
10.100000  |  4.605493  |   45.396580  |  0.919370   -0.919370   -0.203175   0.919370   2.493820   0.000000   0.919370   0.716194   
10.200000  |  4.530936  |   45.471139  |  0.805988   -0.805988   -0.337934   0.805988   2.466726   0.000000   0.805988   0.468054   
10.300000  |  4.474799  |   45.527278  |  0.690817   -0.690817   -0.467528   0.690817   2.426408   0.000000   0.690817   0.223290   
10.400000  |  4.434651  |   45.567428  |  0.574548   -0.574548   -0.591353   0.574548   2.373415   0.000000   0.574548   -0.016805   
10.500000  |  4.407893  |   45.594189  |  0.457862   -0.457862   -0.708854   0.457862   2.308351   0.000000   0.457862   -0.250992   
10.600000  |  4.391814  |   45.610269  |  0.341425   -0.341425   -0.819520   0.341425   2.231875   0.000000   0.341425   -0.478096   
10.700000  |  4.383665  |   45.618421  |  0.225886   -0.225886   -0.922896   0.225886   2.144692   0.000000   0.225886   -0.697010   
10.800000  |  4.380713  |   45.621376  |  0.111874   -0.111874   -1.018577   0.111874   2.047554   0.000000   0.111874   -0.906703   
10.900000  |  4.380301  |   45.621791  |  -0.000007   0.000007   -1.106209   -0.000007   1.941247   0.000000   -0.000007   -1.106217   
11.000000  |  4.379904  |   45.622191  |  -0.109179   0.109179   -1.185496   -0.109179   1.826592   0.000000   -0.109179   -1.294675   
11.100000  |  4.377176  |   45.624923  |  -0.215094   0.215094   -1.256193   -0.215094   1.704436   0.000000   -0.215094   -1.471286   
11.200000  |  4.369990  |   45.632112  |  -0.317233   0.317233   -1.318109   -0.317233   1.575647   0.000000   -0.317233   -1.635342   
11.300000  |  4.356479  |   45.645628  |  -0.415114   0.415114   -1.371111   -0.415114   1.441112   0.000000   -0.415114   -1.786225   
11.400000  |  4.335055  |   45.667055  |  -0.508290   0.508290   -1.415114   -0.508290   1.301726   0.000000   -0.508290   -1.923405   
11.500000  |  4.304440  |   45.697674  |  -0.596350   0.596350   -1.450090   -0.596350   1.158391   0.000000   -0.596350   -2.046440   
11.600000  |  4.263669  |   45.738449  |  -0.678922   0.678922   -1.476061   -0.678922   1.012009   0.000000   -0.678922   -2.154983   
11.700000  |  4.212101  |   45.790021  |  -0.755675   0.755675   -1.493097   -0.755675   0.863477   0.000000   -0.755675   -2.248772   
11.800000  |  4.149414  |   45.852713  |  -0.826318   0.826318   -1.501320   -0.826318   0.713684   0.000000   -0.826318   -2.327638   
