45.100000    | -0.029282    0.007524    | 0.021758    -0.022366    
45.200000    | -0.028457    0.008967    | 0.019489    -0.022985    
45.300000    | -0.027491    0.010325    | 0.017166    -0.023460    
45.400000    | -0.026395    0.011593    | 0.014802    -0.023792    
45.500000    | -0.025176    0.012764    | 0.012412    -0.023981    
45.600000    | -0.023845    0.013835    | 0.010010    -0.024032    
45.700000    | -0.022413    0.014802    | 0.007610    -0.023945    
45.800000    | -0.020888    0.015663    | 0.005226    -0.023726    
45.900000    | -0.019284    0.016414    | 0.002869    -0.023379    
46.000000    | -0.017609    0.017055    | 0.000554    -0.022909    
46.100000    | -0.015876    0.017585    | -0.001709    -0.022321    
46.200000    | -0.014096    0.018003    | -0.003907    -0.021622    
46.300000    | -0.012279    0.018309    | -0.006029    -0.020818    
46.400000    | -0.010438    0.018505    | -0.008067    -0.019917    
46.500000    | -0.008582    0.018592    | -0.010010    -0.018925    
46.600000    | -0.006723    0.018572    | -0.011849    -0.017851    
46.700000    | -0.004871    0.018449    | -0.013578    -0.016702    
46.800000    | -0.003037    0.018224    | -0.015188    -0.015488    
46.900000    | -0.001230    0.017903    | -0.016673    -0.014215    
47.000000    | 0.000541    0.017488    | -0.018029    -0.012893    
47.100000    | 0.002265    0.016985    | -0.019250    -0.011531    
47.200000    | 0.003935    0.016399    | -0.020334    -0.010137    
47.300000    | 0.005542    0.015735    | -0.021277    -0.008720    
47.400000    | 0.007080    0.014998    | -0.022078    -0.007287    
47.500000    | 0.008540    0.014195    | -0.022734    -0.005849    
47.600000    | 0.009917    0.013331    | -0.023247    -0.004412    
47.700000    | 0.011204    0.012413    | -0.023617    -0.002986    
47.800000    | 0.012398    0.011448    | -0.023845    -0.001577    
47.900000    | 0.013492    0.010441    | -0.023933    -0.000193    
48.000000    | 0.014485    0.009400    | -0.023885    0.001158    
48.100000    | 0.015371    0.008332    | -0.023703    0.002470    
48.200000    | 0.016150    0.007242    | -0.023393    0.003736    
48.300000    | 0.016819    0.006138    | -0.022958    0.004951    
48.400000    | 0.017378    0.005027    | -0.022404    0.006108    
48.500000    | 0.017825    0.003914    | -0.021738    0.007203    
48.600000    | 0.018161    0.002805    | -0.020966    0.008231    
48.700000    | 0.018386    0.001708    | -0.020094    0.009188    
48.800000    | 0.018503    0.000628    | -0.019131    0.010069    
48.900000    | 0.018513    -0.000429    | -0.018083    0.010873    
49.000000    | 0.018418    -0.001459    | -0.016959    0.011597    
49.100000    | 0.018222    -0.002455    | -0.015767    0.012237    
49.200000    | 0.017928    -0.003414    | -0.014514    0.012793    
49.300000    | 0.017541    -0.004330    | -0.013211    0.013264    
49.400000    | 0.017064    -0.005199    | -0.011864    0.013648    
49.500000    | 0.016502    -0.006018    | -0.010484    0.013947    
49.600000    | 0.015862    -0.006784    | -0.009078    0.014160    
49.700000    | 0.015148    -0.007493    | -0.007655    0.014288    
49.800000    | 0.014365    -0.008142    | -0.006223    0.014332    
49.900000    | 0.013521    -0.008730    | -0.004791    0.014295    
50.000000    | 0.012621    -0.009255    | -0.003367    0.014178    
50.100000    | 0.011672    -0.009714    | -0.001958    0.013985    
50.200000    | 0.010681    -0.010108    | -0.000572    0.013717    
50.300000    | 0.009653    -0.010436    | 0.000783    0.013379    
50.400000    | 0.008596    -0.010697    | 0.002101    0.012973    
50.500000    | 0.007516    -0.010891    | 0.003375    0.012504    
50.600000    | 0.006420    -0.011020    | 0.004600    0.011977    
50.700000    | 0.005314    -0.011083    | 0.005769    0.011395    
50.800000    | 0.004205    -0.011082    | 0.006877    0.010762    
50.900000    | 0.003100    -0.011020    | 0.007920    0.010085    
51.000000    | 0.002003    -0.010896    | 0.008893    0.009367    
51.100000    | 0.000922    -0.010715    | 0.009792    0.008614    
51.200000    | -0.000138    -0.010477    | 0.010615    0.007830    
51.300000    | -0.001171    -0.010186    | 0.011357    0.007022    
51.400000    | -0.002173    -0.009845    | 0.012018    0.006193    
51.500000    | -0.003139    -0.009457    | 0.012596    0.005350    
51.600000    | -0.004063    -0.009025    | 0.013088    0.004497    
51.700000    | -0.004942    -0.008553    | 0.013495    0.003640    
51.800000    | -0.005772    -0.008044    | 0.013816    0.002783    
51.900000    | -0.006550    -0.007502    | 0.014052    0.001930    
52.000000    | -0.007272    -0.006931    | 0.014202    0.001088    
52.100000    | -0.007935    -0.006334    | 0.014270    0.000260    
52.200000    | -0.008538    -0.005717    | 0.014255    -0.000550    
52.300000    | -0.009078    -0.005082    | 0.014161    -0.001336    
52.400000    | -0.009554    -0.004435    | 0.013989    -0.002097    
52.500000    | -0.009965    -0.003778    | 0.013742    -0.002827    
52.600000    | -0.010309    -0.003115    | 0.013424    -0.003523    
52.700000    | -0.010588    -0.002451    | 0.013039    -0.004183    
52.800000    | -0.010800    -0.001789    | 0.012589    -0.004803    
52.900000    | -0.010946    -0.001134    | 0.012080    -0.005381    
53.000000    | -0.011027    -0.000488    | 0.011514    -0.005915    
53.100000    | -0.011044    0.000146    | 0.010898    -0.006403    
53.200000    | -0.010998    0.000763    | 0.010235    -0.006843    
53.300000    | -0.010892    0.001361    | 0.009531    -0.007234    
53.400000    | -0.010727    0.001937    | 0.008790    -0.007574    
53.500000    | -0.010505    0.002487    | 0.008018    -0.007864    
53.600000    | -0.010230    0.003011    | 0.007219    -0.008103    
53.700000    | -0.009904    0.003505    | 0.006399    -0.008290    
53.800000    | -0.009530    0.003967    | 0.005563    -0.008426    
53.900000    | -0.009112    0.004396    | 0.004716    -0.008511    
54.000000    | -0.008652    0.004790    | 0.003862    -0.008546    
54.100000    | -0.008155    0.005147    | 0.003008    -0.008532    
54.200000    | -0.007624    0.005467    | 0.002157    -0.008471    
54.300000    | -0.007063    0.005748    | 0.001315    -0.008364    
54.400000    | -0.006476    0.005990    | 0.000486    -0.008212    
54.500000    | -0.005866    0.006192    | -0.000326    -0.008017    
54.600000    | -0.005239    0.006355    | -0.001116    -0.007782    
54.700000    | -0.004597    0.006478    | -0.001881    -0.007509    
54.800000    | -0.003945    0.006561    | -0.002616    -0.007201    
54.900000    | -0.003286    0.006606    | -0.003320    -0.006859    
55.000000    | -0.002625    0.006612    | -0.003987    -0.006487    
55.100000    | -0.001965    0.006581    | -0.004616    -0.006087    
55.200000    | -0.001310    0.006514    | -0.005204    -0.005663    
55.300000    | -0.000663    0.006411    | -0.005748    -0.005218    
55.400000    | -0.000029    0.006275    | -0.006247    -0.004754    
55.500000    | 0.000591    0.006108    | -0.006698    -0.004274    
55.600000    | 0.001192    0.005909    | -0.007101    -0.003782    
55.700000    | 0.001772    0.005683    | -0.007454    -0.003280    
55.800000    | 0.002328    0.005429    | -0.007757    -0.002772    
55.900000    | 0.002857    0.005152    | -0.008009    -0.002261    
56.000000    | 0.003357    0.004852    | -0.008209    -0.001750    
56.100000    | 0.003827    0.004532    | -0.008359    -0.001241    
56.200000    | 0.004263    0.004195    | -0.008458    -0.000737    
56.300000    | 0.004665    0.003841    | -0.008506    -0.000242    
56.400000    | 0.005031    0.003475    | -0.008506    0.000243    
56.500000    | 0.005360    0.003099    | -0.008458    0.000715    
56.600000    | 0.005650    0.002713    | -0.008364    0.001171    
56.700000    | 0.005902    0.002322    | -0.008224    0.001610    
56.800000    | 0.006115    0.001928    | -0.008042    0.002029    
56.900000    | 0.006288    0.001532    | -0.007819    0.002427    
57.000000    | 0.006421    0.001137    | -0.007558    0.002801    
57.100000    | 0.006515    0.000745    | -0.007260    0.003150    
57.200000    | 0.006570    0.000358    | -0.006929    0.003473    
57.300000    | 0.006587    -0.000021    | -0.006566    0.003769    
57.400000    | 0.006566    -0.000391    | -0.006176    0.004037    
57.500000    | 0.006509    -0.000749    | -0.005760    0.004275    
57.600000    | 0.006417    -0.001095    | -0.005322    0.004483    
57.700000    | 0.006291    -0.001426    | -0.004864    0.004662    
57.800000    | 0.006132    -0.001742    | -0.004390    0.004809    
57.900000    | 0.005943    -0.002040    | -0.003903    0.004926    
58.000000    | 0.005725    -0.002319    | -0.003406    0.005013    
58.100000    | 0.005480    -0.002578    | -0.002902    0.005069    
58.200000    | 0.005210    -0.002817    | -0.002393    0.005095    
58.300000    | 0.004917    -0.003033    | -0.001884    0.005092    
58.400000    | 0.004604    -0.003228    | -0.001376    0.005060    
58.500000    | 0.004272    -0.003400    | -0.000873    0.005001    
58.600000    | 0.003925    -0.003548    | -0.000377    0.004915    
58.700000    | 0.003564    -0.003673    | 0.000109    0.004803    
58.800000    | 0.003191    -0.003774    | 0.000583    0.004667    
58.900000    | 0.002810    -0.003852    | 0.001042    0.004509    
59.000000    | 0.002422    -0.003906    | 0.001484    0.004328    
59.100000    | 0.002029    -0.003936    | 0.001907    0.004128    
59.200000    | 0.001635    -0.003944    | 0.002309    0.003909    
59.300000    | 0.001241    -0.003930    | 0.002688    0.003674    
59.400000    | 0.000850    -0.003893    | 0.003043    0.003423    
59.500000    | 0.000463    -0.003836    | 0.003373    0.003159    
59.600000    | 0.000083    -0.003758    | 0.003675    0.002884    
59.700000    | -0.000288    -0.003661    | 0.003949    0.002600    
59.800000    | -0.000648    -0.003546    | 0.004195    0.002308    
59.900000    | -0.000996    -0.003414    | 0.004410    0.002009    
60.000000    | -0.001331    -0.003266    | 0.004596    0.001707    
60.100000    | -0.001649    -0.003103    | 0.004752    0.001402    
60.200000    | -0.001951    -0.002926    | 0.004877    0.001097    
60.300000    | -0.002234    -0.002737    | 0.004971    0.000793    
60.400000    | -0.002498    -0.002538    | 0.005036    0.000492    
60.500000    | -0.002741    -0.002329    | 0.005070    0.000196    
60.600000    | -0.002963    -0.002112    | 0.005075    -0.000095    
60.700000    | -0.003163    -0.001888    | 0.005051    -0.000377    
60.800000    | -0.003341    -0.001659    | 0.005000    -0.000651    
60.900000    | -0.003495    -0.001426    | 0.004921    -0.000915    
61.000000    | -0.003626    -0.001191    | 0.004817    -0.001167    
61.100000    | -0.003733    -0.000955    | 0.004688    -0.001406    
61.200000    | -0.003817    -0.000719    | 0.004536    -0.001632    
61.300000    | -0.003877    -0.000485    | 0.004362    -0.001843    
61.400000    | -0.003914    -0.000254    | 0.004168    -0.002039    
61.500000    | -0.003928    -0.000027    | 0.003955    -0.002218    
61.600000    | -0.003920    0.000194    | 0.003725    -0.002380    
61.700000    | -0.003889    0.000410    | 0.003480    -0.002526    
61.800000    | -0.003838    0.000617    | 0.003221    -0.002653    
61.900000    | -0.003766    0.000816    | 0.002950    -0.002762    
62.000000    | -0.003675    0.001006    | 0.002669    -0.002854    
62.100000    | -0.003565    0.001186    | 0.002380    -0.002927    
62.200000    | -0.003438    0.001354    | 0.002084    -0.002982    
62.300000    | -0.003295    0.001511    | 0.001784    -0.003018    
62.400000    | -0.003137    0.001655    | 0.001481    -0.003037    
62.500000    | -0.002964    0.001787    | 0.001177    -0.003038    
62.600000    | -0.002780    0.001906    | 0.000874    -0.003022    
62.700000    | -0.002584    0.002010    | 0.000573    -0.002990    
62.800000    | -0.002378    0.002101    | 0.000277    -0.002941    
62.900000    | -0.002164    0.002178    | -0.000014    -0.002877    
63.000000    | -0.001943    0.002241    | -0.000298    -0.002799    
63.100000    | -0.001716    0.002290    | -0.000574    -0.002706    
63.200000    | -0.001485    0.002325    | -0.000839    -0.002601    
63.300000    | -0.001252    0.002345    | -0.001094    -0.002484    
63.400000    | -0.001017    0.002352    | -0.001336    -0.002355    
63.500000    | -0.000782    0.002346    | -0.001564    -0.002216    
63.600000    | -0.000548    0.002326    | -0.001779    -0.002068    
63.700000    | -0.000317    0.002294    | -0.001978    -0.001913    
63.800000    | -0.000089    0.002250    | -0.002161    -0.001750    
63.900000    | 0.000133    0.002195    | -0.002327    -0.001581    
64.000000    | 0.000349    0.002128    | -0.002477    -0.001407    
64.100000    | 0.000558    0.002051    | -0.002609    -0.001230    
64.200000    | 0.000759    0.001964    | -0.002723    -0.001050    
64.300000    | 0.000951    0.001868    | -0.002819    -0.000869    
64.400000    | 0.001132    0.001764    | -0.002896    -0.000687    
64.500000    | 0.001303    0.001653    | -0.002956    -0.000505    
64.600000    | 0.001463    0.001535    | -0.002998    -0.000325    
64.700000    | 0.001610    0.001411    | -0.003021    -0.000148    
64.800000    | 0.001745    0.001283    | -0.003027    0.000026    
64.900000    | 0.001866    0.001150    | -0.003016    0.000196    
65.000000    | 0.001975    0.001014    | -0.002988    0.000360    
65.100000    | 0.002069    0.000875    | -0.002944    0.000518    
65.200000    | 0.002150    0.000735    | -0.002885    0.000670    
65.300000    | 0.002216    0.000595    | -0.002811    0.000814    
65.400000    | 0.002268    0.000454    | -0.002722    0.000950    
65.500000    | 0.002307    0.000314    | -0.002621    0.001077    
65.600000    | 0.002331    0.000176    | -0.002507    0.001196    
65.700000    | 0.002342    0.000040    | -0.002382    0.001304    
65.800000    | 0.002339    -0.000093    | -0.002247    0.001403    
65.900000    | 0.002324    -0.000222    | -0.002102    0.001492    
66.000000    | 0.002295    -0.000347    | -0.001949    0.001570    
66.100000    | 0.002254    -0.000466    | -0.001788    0.001637    
66.200000    | 0.002202    -0.000580    | -0.001622    0.001693    
66.300000    | 0.002139    -0.000689    | -0.001450    0.001739    
66.400000    | 0.002065    -0.000790    | -0.001274    0.001773    
66.500000    | 0.001981    -0.000885    | -0.001096    0.001797    
66.600000    | 0.001888    -0.000973    | -0.000915    0.001810    
66.700000    | 0.001787    -0.001052    | -0.000734    0.001812    
66.800000    | 0.001678    -0.001124    | -0.000553    0.001805    
66.900000    | 0.001562    -0.001188    | -0.000373    0.001787    
67.000000    | 0.001440    -0.001244    | -0.000196    0.001760    
67.100000    | 0.001313    -0.001292    | -0.000022    0.001723    
67.200000    | 0.001182    -0.001331    | 0.000148    0.001678    
67.300000    | 0.001047    -0.001361    | 0.000314    0.001624    
67.400000    | 0.000910    -0.001383    | 0.000473    0.001563    
67.500000    | 0.000771    -0.001397    | 0.000626    0.001494    
67.600000    | 0.000631    -0.001403    | 0.000772    0.001418    
67.700000    | 0.000491    -0.001400    | 0.000909    0.001337    
67.800000    | 0.000351    -0.001390    | 0.001039    0.001249    
67.900000    | 0.000213    -0.001372    | 0.001159    0.001157    
68.000000    | 0.000077    -0.001347    | 0.001270    0.001061    
68.100000    | -0.000056    -0.001315    | 0.001371    0.000961    
68.200000    | -0.000186    -0.001276    | 0.001462    0.000858    
68.300000    | -0.000311    -0.001231    | 0.001543    0.000752    
68.400000    | -0.000432    -0.001181    | 0.001613    0.000645    
68.500000    | -0.000547    -0.001125    | 0.001672    0.000537    
68.600000    | -0.000657    -0.001063    | 0.001720    0.000429    
68.700000    | -0.000760    -0.000998    | 0.001757    0.000320    
68.800000    | -0.000856    -0.000928    | 0.001784    0.000213    
68.900000    | -0.000945    -0.000855    | 0.001800    0.000107    
69.000000    | -0.001027    -0.000779    | 0.001805    0.000003    
69.100000    | -0.001101    -0.000700    | 0.001801    -0.000099    
69.200000    | -0.001167    -0.000619    | 0.001786    -0.000198    
69.300000    | -0.001225    -0.000537    | 0.001761    -0.000293    
69.400000    | -0.001274    -0.000453    | 0.001727    -0.000384    
69.500000    | -0.001315    -0.000369    | 0.001685    -0.000471    
69.600000    | -0.001348    -0.000285    | 0.001633    -0.000553    
69.700000    | -0.001372    -0.000202    | 0.001574    -0.000630    
69.800000    | -0.001388    -0.000119    | 0.001508    -0.000701    
69.900000    | -0.001396    -0.000038    | 0.001434    -0.000767    
70.000000    | -0.001396    0.000042    | 0.001354    -0.000827    
70.100000    | -0.001388    0.000119    | 0.001269    -0.000881    
70.200000    | -0.001372    0.000194    | 0.001179    -0.000928    
70.300000    | -0.001349    0.000266    | 0.001084    -0.000969    
70.400000    | -0.001319    0.000334    | 0.000985    -0.001004    
70.500000    | -0.001283    0.000400    | 0.000883    -0.001032    
70.600000    | -0.001239    0.000461    | 0.000779    -0.001054    
70.700000    | -0.001191    0.000518    | 0.000672    -0.001070    
70.800000    | -0.001136    0.000571    | 0.000565    -0.001078    
70.900000    | -0.001076    0.000620    | 0.000457    -0.001081    
71.000000    | -0.001012    0.000663    | 0.000349    -0.001078    
71.100000    | -0.000944    0.000702    | 0.000242    -0.001068    
71.200000    | -0.000872    0.000736    | 0.000135    -0.001053    
71.300000    | -0.000797    0.000766    | 0.000031    -0.001032    
71.400000    | -0.000719    0.000790    | -0.000071    -0.001006    
71.500000    | -0.000639    0.000809    | -0.000170    -0.000975    
71.600000    | -0.000557    0.000823    | -0.000266    -0.000939    
71.700000    | -0.000475    0.000832    | -0.000357    -0.000899    
71.800000    | -0.000391    0.000836    | -0.000445    -0.000854    
71.900000    | -0.000308    0.000836    | -0.000528    -0.000806    
72.000000    | -0.000224    0.000830    | -0.000606    -0.000755    
72.100000    | -0.000142    0.000821    | -0.000679    -0.000700    
72.200000    | -0.000060    0.000806    | -0.000746    -0.000643    
72.300000    | 0.000020    0.000788    | -0.000807    -0.000584    
72.400000    | 0.000097    0.000766    | -0.000863    -0.000522    
72.500000    | 0.000173    0.000739    | -0.000912    -0.000460    
72.600000    | 0.000245    0.000710    | -0.000955    -0.000396    
72.700000    | 0.000314    0.000677    | -0.000991    -0.000332    
72.800000    | 0.000380    0.000641    | -0.001021    -0.000267    
72.900000    | 0.000442    0.000602    | -0.001045    -0.000202    
73.000000    | 0.000501    0.000561    | -0.001062    -0.000138    
73.100000    | 0.000555    0.000518    | -0.001072    -0.000075    
73.200000    | 0.000604    0.000472    | -0.001077    -0.000012    
73.300000    | 0.000649    0.000426    | -0.001075    0.000048    
73.400000    | 0.000689    0.000378    | -0.001067    0.000108    
73.500000    | 0.000725    0.000329    | -0.001053    0.000165    
73.600000    | 0.000755    0.000279    | -0.001034    0.000219    
73.700000    | 0.000780    0.000229    | -0.001009    0.000272    
73.800000    | 0.000801    0.000179    | -0.000980    0.000321    
73.900000    | 0.000816    0.000129    | -0.000945    0.000368    
74.000000    | 0.000827    0.000080    | -0.000906    0.000411    
74.100000    | 0.000832    0.000031    | -0.000863    0.000451    
74.200000    | 0.000833    -0.000016    | -0.000816    0.000487    
74.300000    | 0.000829    -0.000063    | -0.000766    0.000520    
74.400000    | 0.000820    -0.000108    | -0.000713    0.000549    
74.500000    | 0.000807    -0.000151    | -0.000656    0.000574    
74.600000    | 0.000790    -0.000192    | -0.000598    0.000595    
74.700000    | 0.000769    -0.000232    | -0.000537    0.000613    
74.800000    | 0.000744    -0.000269    | -0.000475    0.000627    
74.900000    | 0.000715    -0.000303    | -0.000412    0.000636    
75.000000    | 0.000683    -0.000335    | -0.000348    0.000642    
75.100000    | 0.000648    -0.000365    | -0.000284    0.000645    
75.200000    | 0.000611    -0.000391    | -0.000219    0.000643    
75.300000    | 0.000570    -0.000415    | -0.000155    0.000638    
75.400000    | 0.000528    -0.000436    | -0.000092    0.000630    
75.500000    | 0.000483    -0.000454    | -0.000029    0.000618    
75.600000    | 0.000437    -0.000469    | 0.000032    0.000603    
75.700000    | 0.000390    -0.000481    | 0.000091    0.000585    
75.800000    | 0.000341    -0.000489    | 0.000148    0.000564    
75.900000    | 0.000292    -0.000495    | 0.000204    0.000540    
76.000000    | 0.000242    -0.000498    | 0.000256    0.000514    
76.100000    | 0.000192    -0.000499    | 0.000306    0.000486    
76.200000    | 0.000142    -0.000496    | 0.000354    0.000456    
76.300000    | 0.000093    -0.000491    | 0.000397    0.000423    
76.400000    | 0.000044    -0.000483    | 0.000438    0.000390    
76.500000    | -0.000003    -0.000472    | 0.000475    0.000354    
76.600000    | -0.000050    -0.000459    | 0.000509    0.000318    
76.700000    | -0.000095    -0.000444    | 0.000539    0.000281    
76.800000    | -0.000139    -0.000427    | 0.000565    0.000243    
76.900000    | -0.000180    -0.000407    | 0.000588    0.000205    
77.000000    | -0.000220    -0.000386    | 0.000606    0.000166    
77.100000    | -0.000257    -0.000363    | 0.000621    0.000128    
77.200000    | -0.000293    -0.000339    | 0.000632    0.000089    
77.300000    | -0.000325    -0.000313    | 0.000639    0.000051    
77.400000    | -0.000355    -0.000287    | 0.000642    0.000014    
77.500000    | -0.000383    -0.000259    | 0.000641    -0.000023    
77.600000    | -0.000407    -0.000230    | 0.000637    -0.000058    
77.700000    | -0.000429    -0.000201    | 0.000630    -0.000092    
77.800000    | -0.000447    -0.000172    | 0.000619    -0.000125    
77.900000    | -0.000463    -0.000142    | 0.000605    -0.000157    
78.000000    | -0.000476    -0.000112    | 0.000588    -0.000186    
78.100000    | -0.000485    -0.000082    | 0.000568    -0.000214    
78.200000    | -0.000492    -0.000053    | 0.000545    -0.000241    
78.300000    | -0.000496    -0.000024    | 0.000520    -0.000265    
78.400000    | -0.000497    0.000005    | 0.000492    -0.000287    
78.500000    | -0.000495    0.000033    | 0.000462    -0.000307    
78.600000    | -0.000490    0.000060    | 0.000431    -0.000324    
78.700000    | -0.000483    0.000086    | 0.000397    -0.000340    
78.800000    | -0.000473    0.000110    | 0.000363    -0.000353    
78.900000    | -0.000461    0.000134    | 0.000327    -0.000364    
79.000000    | -0.000446    0.000156    | 0.000290    -0.000372    
79.100000    | -0.000430    0.000177    | 0.000253    -0.000379    
79.200000    | -0.000411    0.000197    | 0.000214    -0.000383    
79.300000    | -0.000391    0.000214    | 0.000176    -0.000384    
79.400000    | -0.000368    0.000231    | 0.000138    -0.000384    
79.500000    | -0.000344    0.000245    | 0.000099    -0.000381    
79.600000    | -0.000319    0.000258    | 0.000061    -0.000377    
79.700000    | -0.000293    0.000269    | 0.000024    -0.000370    
79.800000    | -0.000266    0.000278    | -0.000012    -0.000361    
79.900000    | -0.000237    0.000285    | -0.000048    -0.000351    
80.000000    | -0.000209    0.000291    | -0.000083    -0.000339    
80.100000    | -0.000179    0.000295    | -0.000116    -0.000325    
80.200000    | -0.000150    0.000297    | -0.000147    -0.000310    
80.300000    | -0.000120    0.000297    | -0.000178    -0.000293    
80.400000    | -0.000090    0.000296    | -0.000206    -0.000275    
80.500000    | -0.000061    0.000293    | -0.000233    -0.000256    
80.600000    | -0.000032    0.000289    | -0.000257    -0.000236    
80.700000    | -0.000003    0.000283    | -0.000280    -0.000215    
80.800000    | 0.000025    0.000275    | -0.000300    -0.000194    
80.900000    | 0.000052    0.000266    | -0.000318    -0.000171    
81.000000    | 0.000078    0.000256    | -0.000334    -0.000149    
81.100000    | 0.000103    0.000245    | -0.000348    -0.000126    
81.200000    | 0.000127    0.000233    | -0.000360    -0.000103    
81.300000    | 0.000150    0.000219    | -0.000369    -0.000080    
81.400000    | 0.000171    0.000205    | -0.000376    -0.000057    
81.500000    | 0.000191    0.000190    | -0.000380    -0.000035    
81.600000    | 0.000209    0.000174    | -0.000383    -0.000012    
81.700000    | 0.000225    0.000157    | -0.000383    0.000010    
81.800000    | 0.000240    0.000140    | -0.000381    0.000031    
81.900000    | 0.000253    0.000123    | -0.000377    0.000051    
82.000000    | 0.000265    0.000106    | -0.000370    0.000071    
82.100000    | 0.000275    0.000088    | -0.000362    0.000090    
82.200000    | 0.000282    0.000070    | -0.000352    0.000108    
82.300000    | 0.000289    0.000052    | -0.000341    0.000125    
82.400000    | 0.000293    0.000035    | -0.000327    0.000141    
82.500000    | 0.000295    0.000017    | -0.000313    0.000155    
82.600000    | 0.000296    0.000000    | -0.000296    0.000169    
82.700000    | 0.000295    -0.000017    | -0.000279    0.000181    
82.800000    | 0.000293    -0.000033    | -0.000260    0.000192    
82.900000    | 0.000289    -0.000048    | -0.000241    0.000201    
83.000000    | 0.000283    -0.000063    | -0.000220    0.000209    
83.100000    | 0.000276    -0.000078    | -0.000199    0.000216    
83.200000    | 0.000268    -0.000091    | -0.000177    0.000221    
83.300000    | 0.000258    -0.000104    | -0.000155    0.000225    
83.400000    | 0.000247    -0.000115    | -0.000132    0.000228    
83.500000    | 0.000235    -0.000126    | -0.000109    0.000229    
83.600000    | 0.000222    -0.000136    | -0.000086    0.000229    
83.700000    | 0.000208    -0.000145    | -0.000063    0.000228    
83.800000    | 0.000193    -0.000152    | -0.000041    0.000225    
83.900000    | 0.000178    -0.000159    | -0.000018    0.000221    
84.000000    | 0.000161    -0.000165    | 0.000004    0.000216    
84.100000    | 0.000145    -0.000170    | 0.000025    0.000210    
84.200000    | 0.000127    -0.000173    | 0.000046    0.000203    
84.300000    | 0.000110    -0.000176    | 0.000066    0.000195    
84.400000    | 0.000092    -0.000177    | 0.000085    0.000186    
84.500000    | 0.000075    -0.000177    | 0.000103    0.000176    
84.600000    | 0.000057    -0.000177    | 0.000120    0.000166    
84.700000    | 0.000039    -0.000175    | 0.000136    0.000155    
84.800000    | 0.000022    -0.000173    | 0.000151    0.000143    
84.900000    | 0.000005    -0.000169    | 0.000165    0.000131    
85.000000    | -0.000012    -0.000165    | 0.000177    0.000118    
85.100000    | -0.000028    -0.000160    | 0.000188    0.000105    
85.200000    | -0.000044    -0.000154    | 0.000198    0.000091    
85.300000    | -0.000059    -0.000147    | 0.000206    0.000078    
85.400000    | -0.000073    -0.000140    | 0.000213    0.000064    
85.500000    | -0.000087    -0.000132    | 0.000219    0.000050    
85.600000    | -0.000100    -0.000124    | 0.000223    0.000037    
85.700000    | -0.000112    -0.000115    | 0.000226    0.000023    
85.800000    | -0.000123    -0.000105    | 0.000228    0.000010    
85.900000    | -0.000133    -0.000096    | 0.000228    -0.000003    
86.000000    | -0.000142    -0.000086    | 0.000227    -0.000016    
86.100000    | -0.000150    -0.000075    | 0.000225    -0.000029    
86.200000    | -0.000157    -0.000065    | 0.000222    -0.000040    
86.300000    | -0.000163    -0.000054    | 0.000217    -0.000052    
86.400000    | -0.000168    -0.000044    | 0.000211    -0.000063    
86.500000    | -0.000172    -0.000033    | 0.000205    -0.000073    
86.600000    | -0.000174    -0.000022    | 0.000197    -0.000082    
86.700000    | -0.000176    -0.000012    | 0.000188    -0.000091    
86.800000    | -0.000177    -0.000002    | 0.000179    -0.000099    
86.900000    | -0.000176    0.000008    | 0.000168    -0.000107    
87.000000    | -0.000175    0.000018    | 0.000157    -0.000113    
87.100000    | -0.000173    0.000027    | 0.000146    -0.000119    
87.200000    | -0.000170    0.000036    | 0.000133    -0.000124    
87.300000    | -0.000166    0.000045    | 0.000121    -0.000128    
87.400000    | -0.000161    0.000053    | 0.000108    -0.000131    
87.500000    | -0.000155    0.000060    | 0.000095    -0.000134    
87.600000    | -0.000149    0.000068    | 0.000081    -0.000136    
87.700000    | -0.000142    0.000074    | 0.000067    -0.000137    
87.800000    | -0.000134    0.000080    | 0.000054    -0.000137    
87.900000    | -0.000126    0.000085    | 0.000040    -0.000136    
88.000000    | -0.000117    0.000090    | 0.000027    -0.000135    
88.100000    | -0.000108    0.000094    | 0.000013    -0.000132    
88.200000    | -0.000098    0.000098    | 0.000000    -0.000130    
88.300000    | -0.000088    0.000101    | -0.000013    -0.000126    
88.400000    | -0.000078    0.000103    | -0.000025    -0.000122    
88.500000    | -0.000067    0.000104    | -0.000037    -0.000117    
88.600000    | -0.000057    0.000105    | -0.000049    -0.000112    
88.700000    | -0.000046    0.000106    | -0.000059    -0.000106    
88.800000    | -0.000036    0.000106    | -0.000070    -0.000100    
88.900000    | -0.000025    0.000105    | -0.000079    -0.000093    
89.000000    | -0.000015    0.000103    | -0.000088    -0.000086    
89.100000    | -0.000005    0.000101    | -0.000097    -0.000079    
89.200000    | 0.000005    0.000099    | -0.000104    -0.000072    
89.300000    | 0.000015    0.000096    | -0.000111    -0.000064    
89.400000    | 0.000025    0.000092    | -0.000117    -0.000056    
89.500000    | 0.000034    0.000089    | -0.000122    -0.000048    
89.600000    | 0.000042    0.000084    | -0.000127    -0.000040    
89.700000    | 0.000050    0.000080    | -0.000130    -0.000031    
89.800000    | 0.000058    0.000075    | -0.000133    -0.000023    
89.900000    | 0.000065    0.000069    | -0.000135    -0.000015    
90.000000    | 0.000072    0.000064    | -0.000136    -0.000007    
90.100000    | 0.000078    0.000058    | -0.000136    0.000001    
