32.100000    |  -0.136740    0.099252  
32.200000    |  -0.127465    0.112467  
32.300000    |  -0.117696    0.124729  
32.400000    |  -0.107502    0.135992  
32.500000    |  -0.096950    0.146217  
32.600000    |  -0.086108    0.155372  
32.700000    |  -0.075044    0.163431  
32.800000    |  -0.063825    0.170376  
32.900000    |  -0.052520    0.176194  
33.000000    |  -0.041192    0.180879  
33.100000    |  -0.029907    0.184433  
33.200000    |  -0.018727    0.186864  
33.300000    |  -0.007712    0.188184  
33.400000    |  0.003079    0.188414  
33.500000    |  0.013592    0.187578  
33.600000    |  0.023774    0.185706  
33.700000    |  0.033576    0.182836  
33.800000    |  0.042951    0.179006  
33.900000    |  0.051857    0.174261  
34.000000    |  0.060256    0.168651  
34.100000    |  0.068113    0.162228  
34.200000    |  0.075397    0.155048  
34.300000    |  0.082079    0.147169  
34.400000    |  0.088138    0.138652  
34.500000    |  0.093555    0.129562  
34.600000    |  0.098314    0.119963  
34.700000    |  0.102404    0.109922  
34.800000    |  0.105819    0.099505  
34.900000    |  0.108557    0.088781  
35.000000    |  0.110617    0.077816  
35.100000    |  0.112005    0.066680  
35.200000    |  0.112729    0.055438  
35.300000    |  0.112801    0.044156  
35.400000    |  0.112237    0.032899  
35.500000    |  0.111055    0.021729  
35.600000    |  0.109277    0.010707  
35.700000    |  0.106927    -0.000107  
35.800000    |  0.104032    -0.010660  
35.900000    |  0.100622    -0.020897  
36.000000    |  0.096729    -0.030768  
36.100000    |  0.092385    -0.040227  
36.200000    |  0.087627    -0.049231  
36.300000    |  0.082491    -0.057740  
36.400000    |  0.077015    -0.065718  
36.500000    |  0.071239    -0.073133  
36.600000    |  0.065202    -0.079957  
36.700000    |  0.058944    -0.086166  
36.800000    |  0.052505    -0.091740  
36.900000    |  0.045928    -0.096663  
37.000000    |  0.039251    -0.100922  
37.100000    |  0.032515    -0.104511  
37.200000    |  0.025759    -0.107425  
37.300000    |  0.019022    -0.109663  
37.400000    |  0.012341    -0.111231  
37.500000    |  0.005752    -0.112135  
37.600000    |  -0.000710    -0.112385  
37.700000    |  -0.007011    -0.111998  
37.800000    |  -0.013120    -0.110990  
37.900000    |  -0.019008    -0.109381  
38.000000    |  -0.024645    -0.107196  
38.100000    |  -0.030008    -0.104461  
38.200000    |  -0.035072    -0.101205  
38.300000    |  -0.039816    -0.097458  
38.400000    |  -0.044221    -0.093253  
38.500000    |  -0.048271    -0.088625  
38.600000    |  -0.051951    -0.083611  
38.700000    |  -0.055250    -0.078248  
38.800000    |  -0.058158    -0.072574  
38.900000    |  -0.060668    -0.066629  
39.000000    |  -0.062776    -0.060454  
39.100000    |  -0.064480    -0.054088  
39.200000    |  -0.065780    -0.047571  
39.300000    |  -0.066678    -0.040945  
39.400000    |  -0.067179    -0.034249  
39.500000    |  -0.067291    -0.027522  
39.600000    |  -0.067021    -0.020804  
39.700000    |  -0.066380    -0.014130  
39.800000    |  -0.065381    -0.007539  
39.900000    |  -0.064039    -0.001066  
40.000000    |  -0.062369    0.005257  
40.100000    |  -0.060388    0.011398  
40.200000    |  -0.058116    0.017325  
40.300000    |  -0.055572    0.023012  
40.400000    |  -0.052776    0.028431  
40.500000    |  -0.049752    0.033559  
40.600000    |  -0.046520    0.038375  
40.700000    |  -0.043105    0.042857  
40.800000    |  -0.039531    0.046990  
40.900000    |  -0.035820    0.050759  
41.000000    |  -0.031998    0.054151  
41.100000    |  -0.028088    0.057156  
41.200000    |  -0.024115    0.059766  
41.300000    |  -0.020102    0.061977  
41.400000    |  -0.016074    0.063786  
41.500000    |  -0.012052    0.065192  
41.600000    |  -0.008060    0.066198  
41.700000    |  -0.004120    0.066806  
41.800000    |  -0.000252    0.067024  
41.900000    |  0.003525    0.066859  
42.000000    |  0.007189    0.066323  
42.100000    |  0.010725    0.065426  
42.200000    |  0.014115    0.064183  
42.300000    |  0.017343    0.062608  
42.400000    |  0.020395    0.060720  
42.500000    |  0.023259    0.058536  
42.600000    |  0.025923    0.056075  
42.700000    |  0.028376    0.053358  
42.800000    |  0.030610    0.050407  
42.900000    |  0.032618    0.047244  
43.000000    |  0.034394    0.043891  
43.100000    |  0.035933    0.040373  
43.200000    |  0.037233    0.036712  
43.300000    |  0.038291    0.032934  
43.400000    |  0.039109    0.029062  
43.500000    |  0.039687    0.025120  
43.600000    |  0.040027    0.021133  
43.700000    |  0.040135    0.017123  
43.800000    |  0.040013    0.013113  
43.900000    |  0.039670    0.009127  
44.000000    |  0.039111    0.005187  
44.100000    |  0.038346    0.001312  
44.200000    |  0.037384    -0.002476  
44.300000    |  0.036235    -0.006159  
44.400000    |  0.034910    -0.009717  
44.500000    |  0.033420    -0.013135  
44.600000    |  0.031779    -0.016396  
44.700000    |  0.029998    -0.019486  
44.800000    |  0.028092    -0.022392  
44.900000    |  0.026074    -0.025101  
45.000000    |  0.023958    -0.027603  
45.100000    |  0.021758    -0.029890  
45.200000    |  0.019489    -0.031952  
45.300000    |  0.017166    -0.033786  
45.400000    |  0.014802    -0.035384  
45.500000    |  0.012412    -0.036745  
45.600000    |  0.010011    -0.037866  
45.700000    |  0.007611    -0.038747  
45.800000    |  0.005226    -0.039389  
45.900000    |  0.002870    -0.039794  
46.000000    |  0.000554    -0.039964  
46.100000    |  -0.001708    -0.039906  
46.200000    |  -0.003906    -0.039625  
46.300000    |  -0.006029    -0.039127  
46.400000    |  -0.008067    -0.038422  
46.500000    |  -0.010010    -0.037517  
46.600000    |  -0.011849    -0.036423  
46.700000    |  -0.013577    -0.035151  
46.800000    |  -0.015187    -0.033712  
46.900000    |  -0.016673    -0.032118  
47.000000    |  -0.018029    -0.030381  
47.100000    |  -0.019250    -0.028516  
47.200000    |  -0.020334    -0.026536  
47.300000    |  -0.021277    -0.024454  
47.400000    |  -0.022077    -0.022285  
47.500000    |  -0.022734    -0.020044  
47.600000    |  -0.023247    -0.017743  
47.700000    |  -0.023617    -0.015399  
47.800000    |  -0.023845    -0.013025  
47.900000    |  -0.023933    -0.010634  
48.000000    |  -0.023885    -0.008242  
48.100000    |  -0.023703    -0.005862  
48.200000    |  -0.023393    -0.003506  
48.300000    |  -0.022958    -0.001188  
48.400000    |  -0.022404    0.001082  
48.500000    |  -0.021738    0.003290  
48.600000    |  -0.020966    0.005426  
48.700000    |  -0.020094    0.007479  
48.800000    |  -0.019131    0.009441  
48.900000    |  -0.018083    0.011303  
49.000000    |  -0.016959    0.013056  
49.100000    |  -0.015767    0.014692  
49.200000    |  -0.014514    0.016207  
49.300000    |  -0.013211    0.017594  
49.400000    |  -0.011865    0.018848  
49.500000    |  -0.010484    0.019965  
49.600000    |  -0.009078    0.020944  
49.700000    |  -0.007655    0.021780  
49.800000    |  -0.006223    0.022474  
49.900000    |  -0.004791    0.023025  
50.000000    |  -0.003367    0.023433  
50.100000    |  -0.001958    0.023699  
50.200000    |  -0.000573    0.023825  
50.300000    |  0.000783    0.023814  
50.400000    |  0.002101    0.023670  
50.500000    |  0.003375    0.023396  
50.600000    |  0.004600    0.022996  
50.700000    |  0.005769    0.022478  
50.800000    |  0.006877    0.021845  
50.900000    |  0.007920    0.021104  
51.000000    |  0.008893    0.020263  
51.100000    |  0.009792    0.019328  
51.200000    |  0.010615    0.018307  
51.300000    |  0.011357    0.017208  
51.400000    |  0.012018    0.016039  
51.500000    |  0.012596    0.014807  
51.600000    |  0.013088    0.013522  
51.700000    |  0.013495    0.012192  
51.800000    |  0.013816    0.010826  
51.900000    |  0.014052    0.009432  
52.000000    |  0.014202    0.008019  
52.100000    |  0.014270    0.006594  
52.200000    |  0.014255    0.005167  
52.300000    |  0.014161    0.003746  
52.400000    |  0.013989    0.002338  
52.500000    |  0.013742    0.000951  
52.600000    |  0.013424    -0.000408  
52.700000    |  0.013039    -0.001732  
52.800000    |  0.012589    -0.003014  
52.900000    |  0.012080    -0.004248  
53.000000    |  0.011514    -0.005428  
53.100000    |  0.010898    -0.006549  
53.200000    |  0.010235    -0.007606  
53.300000    |  0.009531    -0.008595  
53.400000    |  0.008790    -0.009511  
53.500000    |  0.008018    -0.010352  
53.600000    |  0.007219    -0.011114  
53.700000    |  0.006399    -0.011795  
53.800000    |  0.005563    -0.012393  
53.900000    |  0.004716    -0.012907  
54.000000    |  0.003862    -0.013336  
54.100000    |  0.003008    -0.013679  
54.200000    |  0.002158    -0.013938  
54.300000    |  0.001315    -0.014111  
54.400000    |  0.000486    -0.014201  
54.500000    |  -0.000325    -0.014209  
54.600000    |  -0.001116    -0.014137  
54.700000    |  -0.001881    -0.013987  
54.800000    |  -0.002616    -0.013762  
54.900000    |  -0.003320    -0.013465  
55.000000    |  -0.003987    -0.013099  
55.100000    |  -0.004616    -0.012668  
55.200000    |  -0.005204    -0.012177  
55.300000    |  -0.005748    -0.011629  
55.400000    |  -0.006247    -0.011029  
55.500000    |  -0.006698    -0.010381  
55.600000    |  -0.007101    -0.009691  
55.700000    |  -0.007454    -0.008963  
55.800000    |  -0.007757    -0.008202  
55.900000    |  -0.008009    -0.007413  
56.000000    |  -0.008209    -0.006602  
56.100000    |  -0.008359    -0.005773  
56.200000    |  -0.008458    -0.004932  
56.300000    |  -0.008506    -0.004083  
56.400000    |  -0.008506    -0.003232  
56.500000    |  -0.008458    -0.002383  
56.600000    |  -0.008364    -0.001542  
56.700000    |  -0.008224    -0.000712  
56.800000    |  -0.008042    0.000102  
56.900000    |  -0.007819    0.000895  
57.000000    |  -0.007558    0.001664  
57.100000    |  -0.007260    0.002405  
57.200000    |  -0.006929    0.003115  
57.300000    |  -0.006566    0.003790  
57.400000    |  -0.006176    0.004427  
57.500000    |  -0.005760    0.005024  
57.600000    |  -0.005322    0.005579  
57.700000    |  -0.004864    0.006088  
57.800000    |  -0.004390    0.006551  
57.900000    |  -0.003903    0.006966  
58.000000    |  -0.003406    0.007331  
58.100000    |  -0.002902    0.007647  
58.200000    |  -0.002394    0.007911  
58.300000    |  -0.001884    0.008125  
58.400000    |  -0.001376    0.008288  
58.500000    |  -0.000873    0.008401  
58.600000    |  -0.000377    0.008463  
58.700000    |  0.000109    0.008476  
58.800000    |  0.000583    0.008442  
58.900000    |  0.001042    0.008360  
59.000000    |  0.001484    0.008234  
59.100000    |  0.001907    0.008064  
59.200000    |  0.002309    0.007853  
59.300000    |  0.002688    0.007603  
59.400000    |  0.003043    0.007316  
59.500000    |  0.003373    0.006995  
59.600000    |  0.003675    0.006643  
59.700000    |  0.003949    0.006261  
59.800000    |  0.004195    0.005854  
59.900000    |  0.004410    0.005423  
60.000000    |  0.004596    0.004973  
60.100000    |  0.004752    0.004505  
60.200000    |  0.004877    0.004023  
60.300000    |  0.004971    0.003531  
60.400000    |  0.005036    0.003030  
60.500000    |  0.005070    0.002525  
60.600000    |  0.005075    0.002017  
60.700000    |  0.005051    0.001511  
60.800000    |  0.005000    0.001008  
60.900000    |  0.004921    0.000512  
61.000000    |  0.004817    0.000024  
61.100000    |  0.004688    -0.000451  
61.200000    |  0.004536    -0.000912  
61.300000    |  0.004363    -0.001358  
61.400000    |  0.004168    -0.001784  
61.500000    |  0.003955    -0.002191  
61.600000    |  0.003725    -0.002575  
61.700000    |  0.003480    -0.002935  
61.800000    |  0.003221    -0.003270  
61.900000    |  0.002950    -0.003579  
62.000000    |  0.002669    -0.003860  
62.100000    |  0.002380    -0.004112  
62.200000    |  0.002084    -0.004336  
62.300000    |  0.001784    -0.004529  
62.400000    |  0.001481    -0.004692  
62.500000    |  0.001177    -0.004825  
62.600000    |  0.000874    -0.004928  
62.700000    |  0.000573    -0.005000  
62.800000    |  0.000277    -0.005043  
62.900000    |  -0.000014    -0.005056  
63.000000    |  -0.000298    -0.005040  
63.100000    |  -0.000574    -0.004996  
63.200000    |  -0.000839    -0.004926  
63.300000    |  -0.001094    -0.004829  
63.400000    |  -0.001336    -0.004707  
63.500000    |  -0.001564    -0.004562  
63.600000    |  -0.001779    -0.004395  
63.700000    |  -0.001978    -0.004207  
63.800000    |  -0.002161    -0.004000  
63.900000    |  -0.002327    -0.003775  
64.000000    |  -0.002477    -0.003535  
64.100000    |  -0.002609    -0.003281  
64.200000    |  -0.002723    -0.003014  
64.300000    |  -0.002819    -0.002737  
64.400000    |  -0.002896    -0.002451  
64.500000    |  -0.002956    -0.002158  
64.600000    |  -0.002998    -0.001860  
64.700000    |  -0.003021    -0.001559  
64.800000    |  -0.003027    -0.001256  
64.900000    |  -0.003016    -0.000954  
65.000000    |  -0.002988    -0.000654  
65.100000    |  -0.002944    -0.000357  
65.200000    |  -0.002885    -0.000065  
65.300000    |  -0.002811    0.000219  
65.400000    |  -0.002722    0.000496  
65.500000    |  -0.002621    0.000763  
65.600000    |  -0.002507    0.001020  
65.700000    |  -0.002382    0.001265  
65.800000    |  -0.002247    0.001496  
65.900000    |  -0.002102    0.001714  
66.000000    |  -0.001949    0.001916  
66.100000    |  -0.001788    0.002103  
66.200000    |  -0.001622    0.002274  
66.300000    |  -0.001450    0.002427  
66.400000    |  -0.001274    0.002563  
66.500000    |  -0.001096    0.002682  
66.600000    |  -0.000915    0.002782  
66.700000    |  -0.000734    0.002865  
66.800000    |  -0.000553    0.002929  
66.900000    |  -0.000373    0.002976  
67.000000    |  -0.000196    0.003004  
67.100000    |  -0.000022    0.003015  
67.200000    |  0.000148    0.003009  
67.300000    |  0.000314    0.002985  
67.400000    |  0.000473    0.002946  
67.500000    |  0.000626    0.002891  
67.600000    |  0.000772    0.002821  
67.700000    |  0.000909    0.002737  
67.800000    |  0.001039    0.002640  
67.900000    |  0.001159    0.002530  
68.000000    |  0.001270    0.002408  
68.100000    |  0.001371    0.002276  
68.200000    |  0.001462    0.002134  
68.300000    |  0.001543    0.001984  
68.400000    |  0.001613    0.001826  
68.500000    |  0.001672    0.001662  
68.600000    |  0.001720    0.001492  
68.700000    |  0.001757    0.001318  
68.800000    |  0.001784    0.001141  
68.900000    |  0.001800    0.000962  
69.000000    |  0.001805    0.000781  
69.100000    |  0.001801    0.000601  
69.200000    |  0.001786    0.000421  
69.300000    |  0.001761    0.000244  
69.400000    |  0.001727    0.000070  
69.500000    |  0.001685    -0.000101  
69.600000    |  0.001633    -0.000267  
69.700000    |  0.001574    -0.000428  
69.800000    |  0.001508    -0.000582  
69.900000    |  0.001434    -0.000729  
70.000000    |  0.001354    -0.000868  
70.100000    |  0.001269    -0.001000  
70.200000    |  0.001179    -0.001122  
70.300000    |  0.001084    -0.001235  
70.400000    |  0.000985    -0.001339  
70.500000    |  0.000883    -0.001432  
70.600000    |  0.000779    -0.001515  
70.700000    |  0.000672    -0.001588  
70.800000    |  0.000565    -0.001650  
70.900000    |  0.000457    -0.001701  
71.000000    |  0.000349    -0.001741  
71.100000    |  0.000242    -0.001770  
71.200000    |  0.000135    -0.001789  
71.300000    |  0.000031    -0.001798  
71.400000    |  -0.000071    -0.001796  
71.500000    |  -0.000170    -0.001784  
71.600000    |  -0.000266    -0.001762  
71.700000    |  -0.000357    -0.001731  
71.800000    |  -0.000445    -0.001690  
71.900000    |  -0.000528    -0.001642  
72.000000    |  -0.000606    -0.001585  
72.100000    |  -0.000679    -0.001521  
72.200000    |  -0.000746    -0.001449  
72.300000    |  -0.000807    -0.001372  
72.400000    |  -0.000863    -0.001288  
72.500000    |  -0.000912    -0.001199  
72.600000    |  -0.000955    -0.001106  
72.700000    |  -0.000991    -0.001009  
72.800000    |  -0.001021    -0.000908  
72.900000    |  -0.001045    -0.000805  
73.000000    |  -0.001062    -0.000699  
73.100000    |  -0.001072    -0.000592  
73.200000    |  -0.001077    -0.000485  
73.300000    |  -0.001075    -0.000377  
73.400000    |  -0.001067    -0.000270  
73.500000    |  -0.001053    -0.000164  
